text,label
Necesitaría ir dejando de comer antes de ir a acostarme,1
"Bailar y poder conectar con emociones y sentimientos vibrando desde el amor, eso es #vailife 
•
#baile #wellness #video  #espiritualidad #dance #argentina #lomejorestaporvenir",0
"INFORMACION AL 3183708713
ACLS - PREHOSPITALARIOS BOMBEROS CALI . 

#instagram #followme #style #follow #instadaily #travel #life #cute  #nature #beauty #girl #fun #photo… https://www.instagram.com/p/BvSAWnIBjGM/?utm_source=ig_twitter_share&igshid=xvun7lyjen7b …",0
@guardiacivil Es fácil buscar esos grupos x desgracia para tanta gente:  #skinny #thinspo  Mientras no lo arreglen ustedes seguirán.,1
"#Crema de #calabaza y #zanahoria 

Receta escrita (Con robot Monsieur Cuisine Plus y modo tradicional):
https://www.variedadentucocina.com/2018/11/crema-calabaza-zanahoria-mcplus-y-tradicional.html …

Vídeo Receta: (Sólo con robot Monsieur Cuisine Plus):
https://youtu.be/sZEhT_-ElsE 

#delicioso #delicious   #comparte #like",0
"Tu comida lista en la puerta de tu oficina.
Deliciosa y saludable! 

#happy #habitossaludables #delivery #delicious #salud #saludable #food #comidasana  #comidafitness #comida… https://www.instagram.com/p/BteLf-7l91J/?utm_source=ig_twitter_share&igshid=ulopogwf1qo4 …",0
Primer día de obra en nuestro nuevo centro de Barcelona#athleticevolution #wellness #loftbarcelona #wellnessloft #workout  #entrenamiento #probodyone à Bruc https://www.instagram.com/p/BvSjvgvBuNn/?utm_source=ig_twitter_share&igshid=wn4189ce0d45 …,0
Buenas noches! Hora de cenar!  #dieta,0
"Otro día más, después de un largo día en el centro de Barcelona , al coche y para casa... Y a demás con cositas que os iré enseñando... Jejeje
•
•
•
•
•
#miercoles #Barcelona #wednesday #friends #recados  #compras  #Happy #changes #mak… https://ift.tt/2r0jwRe",0
"El pasado Domingo se celebró la marcha #DaUnPasoPorLaDiabetes  organizada por @adirmu

Nuestro nutricionista Alfredo Gil participó colaborando con el @codinmur aportando las siguientes infografías que os compartimos 

#Diabetes #Nutricion",0
Que les puedo decir  pues no eh bajado ni subido de peso,1
Ohhhggg...mal dia hoy!!!k pasa??Visitas de amigas nodeseadas!!!  (me persiguen los mostruos !!xo yo soy mas rapido!!),1
"Terrible ... tomar en una tarde nocilla, Petit Suisse y un zumo industrial mete a cualquiera en el camino de la obesidad. 

Médicos (que no Doctores) que no tienen ni idea de alimentación ni nutrición",0
"Por favor, tenéis que llevar a @LaResistencia a Carlos Ríos ! @davidbroncano  #Matrix",0
Pasar por el pasillo de los dulces y ser fuerte. He venido a por una pepsi light!!,1
"¿Por qué las #curvas de la modelo , #AngélicaHernández, la tienen en #líos?  http://cali.extra.com.co/511432?rs=469742096 …",0
Sábado de #Thinspo y que mejor que está chica Loli para ello.   #Thinspiration,1
"Tostada con Pan integral lomo y huevo cocido.

#health  #fit #TFLers model addict #fitspo #workout #bodybuilding #cardio #gym #train #training #photooftheday… https://www.instagram.com/p/BvG1Op_hHtU/?utm_source=ig_twitter_share&igshid=1nbghsbsa35c6 …",0
"Unos buenos #huevos de corral y una buena #panceta (o #bacon) son los ingredientes básicos para una espectacular ""Salsa #carbonara"". Os pasamos nuestra #receta https://cocinadeemergencia.blogspot.com/2018/09/salsa-carbonara.html … #food #recipe #Cocina   #blog #FelizJueves",0
Ser delgadas nuestra meta.,1
#bajardepeso  Corre más y mejor: cinco ejercicios de entrenamiento funcional que no pueden faltarte si eres runner,0
"A ti no te pasa?? #vivesaludable #pesas #cuidatusalud  #soysaludable #fácil #saludyvida

#mujeresvalientes #mujeres #mujeremprendedora #emprendedoracontacones #mujeresreales… https://www.instagram.com/p/BvHVX4Xgq3C/?utm_source=ig_twitter_share&igshid=13zfsru6bgrn5 …",0
"Nuestras cebolletas dulces, las más frescas y gordas...
Servimos a todos los mercados, ponte en contacto con nosotros!!! 
#delhuerto #delhuertoseleccion #fresco #sano  #mayoristas #productores #campo #valencia #calidad #GlobalGap",0
Me gustó un video de @YouTube de @oscarleal7mc http://youtu.be/EDAtdFytGBQ?a  Ana y Mia (Reflexión) -  - Una moda estúpida -,1
Eso te pasa por comer ultraprocesados!,0
"A lo largo del dia tomamos muchas decisiones con respecto a la alimentación. Pequeñas decisiones que te llevan a un gran cambio. Elige bien, elige sano! #AlimentacionSaludable #nutrición #sano #comida",0
"Si quieren pasarse por mi blog...

#coldprince  #proana #promia #anorexia #bulimia #thinspiraton #depresion #grunge #depressed #suicide #suicidal #yonki #cocaine

Mi Blog:

http://coldprincenocome.blogspot.com",1
"Lo haces y punto. 
#ayuno   #thinspo",1
"Toda la verdura preparada para rehogarla y tener guarnición o base para platos de legumbres, pescado o carne #planificarcomidas  #cocinando #nutricion #saludable #healthyfood… https://www.instagram.com/p/BvG-I_YhR_i/?utm_source=ig_twitter_share&igshid=kt9noxldmu1z …",0
Y últimamente me siento toda una cerda,1
"Una meta por cumplir
#Princesas  #lifestyle",1
"Buen fin de semana chic@s 
#jpcgymnature #motivacion  #entrenamiento #funcionaltraining #gym #crossfit #cardio #circuitofuncional #spining #vidasana #nutricion #gimnasio… https://www.instagram.com/p/BvWoNNMhf6d/?utm_source=ig_twitter_share&igshid=1j391oemuh1fc …",0
Yo necesito una #CarreraDekilos urgente,1
Mañana comienZo 7 días de #ayuno quien se #apuntA #fuckgordura #regresa,1
"no se que estoy más, perdida o gorda
  #bulimia #bulimic #bulimicgirl #bulimianervosa #anorexiarecovery #anorexia #anorexic #TCA #ED",1
"Pase lo que pase jamás te rindas  en Monterrey, Nuevo Leon, Mexico https://www.instagram.com/p/BvR3z3aFDY6/?utm_source=ig_twitter_share&igshid=1vqk0ez47s9a1 …",0
"Siempre hay opciones adecuadas cuando se sale a comer, solo has de querer buscarlas. 
#lowcarbdiet #alimentacionsaludable   #adelgazar https://www.instagram.com/p/BqeoA3hFR43/?utm_source=ig_twitter_share&igshid=1y0fnnwy8bv3z …",0
"ostras un día más sin comer pollitos, y vivito y coleando estoy, y por cierto, ellos también. última ración de las berenjenas rellenas de ragout de soja, canónigos y rúcula, zanahorias y restos de apio que circulaban por casa
#menjarsaludable  #veggie",0
I liked a @YouTube video from @oscarleal7mc http://youtu.be/EDAtdFytGBQ?a  Ana y Mia (Reflexión) -  - Una moda estúpida - Problemas,1
"Muchos más sanos los donuts, donde va a parar",0
"Recarga tus energías con estas barritas de muesli, chocolate, coco, y como no… plátano de Canarias. 

#MartesDeReceta #RecetaSaludable #PlátanoGabaceras  
@petitchefes",0
Alguien me dona el pollo?? #princess  #anavuelve,1
Ya no comeré tanto que asco,1
"Cuando el cielo está despejado come crujiente de manzana, cuando no,...pues también jijiji
#parmesana #comeconganas #manzana #comidasana #comidasana #healthyfood #healthylife #comidadelaabuela #food #foodie #postres #sinazucar #sano #foodporn #foods #foodgasm",0
@tizapastel sos la mejor! hahahaha  eh,1
Garbanzos de bote con verduras.#rico #sano #rapido #sisepuede  #eatrealfood #cambiohabitos #legumbre #garbanzos #alimentacionsaludable #salud #healthy #healthyfood #teresahernaez… https://www.instagram.com/p/BuJYtDyHxxw/?utm_source=ig_twitter_share&igshid=bbdddgffn2d4 …,0
"Quuero volver con ana y mia.. no soporto mi peso >.<

 together",1
Gracias a todos por el soporte. Cada día nos hacemos mas fuertes!  #stoned #coldprince   #proana #promia #anorexia #bulimia,1
"#meunoalverde en la décima Broco Party 
Si te gusta el brócoli, únete a disfrutar de lo más sano ¿Cuántas recetas conocemos de brócoli? Muuuuuchas!! Y las que vamos a descubrir esta temporada.
.
#meunoalverde #brocoli  #km0 #verduras #comersano #comerbie…",0
"Hare esta dieta chicas 
#Ana #mia  #bones #diet #fat #Depressed #Hate #Anorexic #B… http://goo.gl/tN7efM",1
eu não consigo... não tenho palavras pra dizer o que sinto por vcs!!!,1
Ejercicios de lumbares para quemar grasa https://buff.ly/2WfuCiF  #MarianyMata,0
Al mirarme en el espejo aprendo a odiarme un poco mas ..,1
"Siento escalofrio y mi pansa vacia!
Acso hay mejor sensacion que esta?

 <3",1
Creen que si pongo  gane seguidores?,1
"Sexto día completo, los días han sido tan duros pero sigo en pie y no me rendiré.
#RexyBill",1
"La soledad me adula, no se va a separar de mí nunca. #soledad  #depressed",1
"Desayuno de domingo, #Bowl de #Kiwis  y #Nectarinas  en #AlmibarCasero 
.
.
#RicoRico #SinAzucar #EsTiempoDeFruta #ComeFruta #FrutaLovers #Fruit #Breakfast #HealthyFood  #InstaFood #HealthyBreakfast #ComidaSana #DesayunoSaludable #F… https://ift.tt/2znJiDN",0
¿Por qué un 95% de los platos de  parece que hayan tirado los ingredientes por separado desde un quinto piso?,0
"Salteado de ajetes y apio.

Feliz Navidad! 

#salud #dieta #healthy #healthymeal #health #nutrition #gym #nutricionista #fitmeal #diet #food #instahealthy #yummy #adelgazar #saludable #healthylife #vidasana  #wholefoods #plantbased #healthyfood #healthychoices #sano",0
"cuanto  pesan   ustedes
yo  29",1
ÚLTIMOS DÍAS!!! Estamos en temporada y tienes que estar preparado!!! Por eso @gymnautilusgye tienes esta increíble #PROMO ven con un acompañante y paga la mitad!!! Te esperamos!!! #Nautilus #NautilusGym #SomosYaUnaTradicion #IronParadise #Fit,0
"""Me siento vacía de mi cariño y mi apoyo"" Testimonio de paciente #anorexia http://ow.ly/zbP1k  
#bulimia",1
Para mí murió todo donde quedo la comprensión de una madre a su hija el amor a su hija ahora sí estoy sola solo con,1
London & Londoners - Part 48bis - Italia Uno - da Felice  #RealItalianFood #CentralLondon #ciboitaliano #mangiareitalianoaLondra #CucinaItaliana #Amore #Love #ItalianCuisine #Multiculturality https://lucaneve.photoshelter.com/gallery-slideshow/G0000fD3LvYtYcTM/C0000UvkJ9GEodJE?start= …,0
No me gusta ver trajes por que ninguno me queda #Delgado,1
Anda que no hay alimentos protéicos  para elegir... en lugar de pseudoalimentos llenos de azúcar...,0
6 tips para no tirar la toalla con el ejercicio - Fabi Maravilla https://wp.me/p5LYMP-167  via @mamimaravilla #ejercicio  #adelgazar,0
Llegando al gimnasio pero con ganas de vomitar. Acaso dos pájaros de un tiro? Kuida2,1
"RT @Hoy_Cambio: APRENDE SOBRE NUTRICIÓN:

https://www.hoycambio.es/ 

#calorias #metabolismo #salud #medicina #medicinaestetica #adelgazar #adelgazarapido #adelgazarcomiendo #comidasana #comidasaludable #comida  #dieta #alimentacionsaludab…",0
"Setas al ajillo...esto está...está...
Y mis frambuesitas congeladas que hacen de polo x3

#setas #setasalajillo
Rico rico 
#healthymeals #healthy #healthyfood #guacamole # #diet #verduras #fit #healthyfit #weightloss
 https://ift.tt/2MjSCfm",0
Qué más se puede pedir?  er  ing https://ift.tt/2JZwAOr,0
"Bueno mis nuevas mejores amigas  
 Asy seré ,dentro de poco 
Se los prometo",1
Cené un paty al plato.,1
"Tú, tu pareja y una buena pizza casera ¿Te apuntas? <3 #HomeMade #pizza #pizzalovers #foodporn #food  #naturalfood #lovepizza #healthypizza #pizzagourmet #cocinillas #HechoEnCasa #ThinkingFoods  #lovepizza #healthypizza #pizzagourmet #gourmet #pizzagourmet #healthy",0
"Buenos días 
.
.declarando bendiciones para todos . .
.
Desayuno súper  avena cocida  con frutas y huevos  revueltos más aguacate .
.
#desayunosaludable #nodieta  #comida #comolimpio #porunmexicosaludable #porunmundomejor #tasty #tastyfood #desayuno…",0
Quien lo llamo  o un estilo d vida fueron los haters/wannas?Esto es un infierno q quisiera arrancarlo d mi,1
Pasitos más para luchar contra las webs que fomentan la #Anorexia No más  #delgadez http://ow.ly/TLR06,1
"Iniciando de nuevo. 40k
#bones #skinnygirl #princess  https://www.instagram.com/p/BAVSHg7lgzb/",1
DISORDERED Eater or Eating DISORDER! What's the difference??  http://youtu.be/YmaLOAsRML0?a   #anorexia #bulimia #bingeeating #ednos,1
me voy al gimnasio desde el lunes porque con ana y mia no basta,1
"Fruta y yogur!!  Mi merienda y desayuno preferido y porque no postre también! completamente sano y .
Cortar 1 banana o plátano en rodajas añadir 5 ó 6 fresas o frutillas… https://www.instagram.com/p/BsykQGygVcw/?utm_source=ig_twitter_share&igshid=l7z7r7bbibpt …",0
"Hamburguesa casera con jamón ibérico, queso sin lactosa, tomatitos cherry y canónigos! #ComidaSana #ComidaSaludable #ConFundamento  Me encanta @masterchef_es @JordiCruzMas… https://www.instagram.com/p/BqvW2pOBLYK/?utm_source=ig_twitter_share&igshid=1jsm4xsx8whqx …",0
Mi hija preparando ketchup casero sano sanote. Le ha quedado espectacular. De este sí que se puede comer   @ntpmuevete,0
"Fitness con propósito. Compra tu boleta ya en http://www.ticketexpress.com.co 
Y unete a la vision de la fundación Cathy Salguero ""sanando la vida de un niño""
#fundacion #niños #colombia … https://www.instagram.com/p/BvP6GSggVtR/?utm_source=ig_twitter_share&igshid=1tessbnkl3hur …",0
": '32 kilos', la exposición más impactante contra la #anorexia.",1
La sociedad  también tenemos un grupo AA. Atracones y Arcadas,1
Sufrir por tu meta,1
Princesas unidas en una misma meta.,1
"Comenzamos nuestro proyecto de alimentación #Realfooding en el ACE, queremos aprender a comer  con @nutri_rivers :)",0
"Forget how much it hurts, and try again! 

#Thinspiration #SweetAnorexia #Skinny  #NoPainNoGain",1
¿Qué es ? Súmate al movimiento #realfooder de @nutri_rivers,0
cuanto mas estas en casa te desesperas por comer y paff acudes a mia por culpabilidad,1
"No quiero cambiar la dieta del té.
1 taza de té por día.
1 calorías.
Esta genial, pero empiezo a sentir dolor en mi estomago.",1
"Aquí partiendo el 2019 carnívoro.

Carne de Vacuno, Pollo, Cerdo y Vianesas. Todo a la parrilla.

@MetodoGrez #keto #lchf  #carnivorediet",0
Abre este enlace para unirte a mi grupo de WhatsApp:,1
"¿Tienes idea cuánto te podrías ahorrar si hicieras ejercicio en casa?

http://www.coachdefitness.com/ahorro-ejercicio-casa/ …

 #ejercicio #EjercicioEnCasa #workout",0
"SALMÓN AL HORNO 
30 minutos  Gluten-free https://instagram.com/p/BpCKP_RHHEj/  #mamaquecomohoy  #salmon #pimientos #roasted #peppers #rosemary #sauce #glutenfree",0
"Lo sabía :'v 
42, ahí voy !  #TabladePeso",1
¿Por que diosito chulo me condenaste a tener este transtorno corporal sí también me hiciste bien tragona? #KillMe,1
"¿#SabíasQue en #DavidLloydAravaca puedes solicitar tu prueba gratuita de entrenamiento personal?

 Reserva tu cita en el departamento de .

 https://www.davidlloyd.es/enquire-now",0
"Glutamine Powder de #OptimunNutrition a base de L-glutamina pura, un aminoácido muy importante en el desarrollo y recuperación muscular.
-
Uso: Mezclar 1 cuchara con 240 ml de agua o bebida favorita.
-
#gym #fit  #sport #feliz #lunes #ufc #fight #on #glutamine #powder",0
Necesitó convivir con más gente que comparta la misma idea que yo  y no con gente que se la pase tragando comida tan antojable :c,1
"A los gordos no los quiere nadie... 
#ProAna  #thinspo",1
También recomendar no consumir alimentos ultraprocesados y regresar a la preparación de comidas a partir de alimentos mínimamente procesados.,0
¿Estás cansada de que  dejen cicatrices en tu cuerpo? Aquel con cicatrices de clavos en sus manos te quiere abrazar y sanar ¡Dejalo!,1
Mejora tu vida haciendo cambios pequeños #paralochallenge #FelizJueves  girl addict #FitnessGoals,0
"Lo importante qué es la alimentación.
#nomasgorda 

#paz y #delgadez  
(??)
#vegetarian",1
"En nuestra carta podéis encontrar #platos tan #saludables como nuestro #lenguado de tarifa, ¡ESPECTACULAR!  #tarifa  #sano #boadilladelmonte",0
No hay peor mejor amiga que Ana y Mía,1
"Creo que conocer a Ana y Mia nunca sera agradable. ..
 https://instagram.com/p/2Hoe1inWfO/",1
"V I S U A L - C U E S 
.
.
.
Song: Bailar Quieto by Campo 
.
.
.
#zumbafitness #workout  #cardio  #gym #dancefitness #exercise #healthychoices #active #strong #motivation… https://www.instagram.com/p/BvWbSqZhMiX/?utm_source=ig_twitter_share&igshid=kyel6k3d4dxr …",0
"Hoy en Madrid estamos de celebración, es San Isidro y que mejor que pasarlo en la pradera tomando una deliciosa tortilla de patatas casera.
#anmama  ing  #desnudalafruta #catering #sostenible  #healthylife  #healthylifestyle #healthyfood  #comesano",0
"Iniciando el entrenamiento #gym #gymmotivation #befitness #healthylifestyle  en San Luis Potosi, Mexico https://www.instagram.com/p/BvSt002gcWa/?utm_source=ig_twitter_share&igshid=153ajm4r215oc …",0
"L A       A M O    
#pic #thin #thinspiration #thinsgap #thinspo #skinny #legs #perfect #outfit",1
"Cuando tenia 14 años solo metía mis dedos el la boca para probar la comida, ahora que tengo 15 lo hago para sacarla de mi
#RexyBill",1
"Hamburguesa doble de pollo hecha por el muá,  uummmmmm!!! #food #foodporn  #comida ing #hamburguesa https://www.instagram.com/p/BrvQMsIBBzP/?utm_source=ig_twitter_share&igshid=kbpm4b7rahoo …",0
"Y ponte guapa, para que todos vean, que si pudiste lograrlo  #Princess",1
"Lograr una #tonificación óptima no es una tarea sencilla, pero es posible lograrlo si realizas el #entrenamiento adecuado. Por ello, compartimos una rutina para #hombros, #brazos y #espalda que prepararon expertos de #SmartFit. #ejercicio 

http://ahf.mx/publicacion/tonifica-tu-cuerpo-con-esta-rutina-integral/50 …",0
